attitude,hospital,comment
5,复旦大学附属中山医院,刘医生非常敬业，人也很好。
5,复旦大学附属中山医院,很敬业
5,复旦大学附属中山医院,三个月了，来潘医师这里来复诊，检查一切正常也不用再吃药了。万分感谢潘医师。
5,复旦大学附属中山医院,非常感谢夏医生！
5,复旦大学附属中山医院,夏医生服务态度超好，对病人负责。
5,复旦大学附属中山医院,态度热情，业务精湛，回答细致，答疑解惑，无私帮助，非常感谢。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,十分热情
5,复旦大学附属中山医院,离上次复查已经过去3年了，夏教授还记得我父亲，在此再次感谢夏教授的妙手回春
5,复旦大学附属中山医院,十分敬业、态度和气，诊断明确。
5,复旦大学附属中山医院,刘医生非常敬业，人也很好。
5,复旦大学附属中山医院,很敬业
5,复旦大学附属中山医院,三个月了，来潘医师这里来复诊，检查一切正常也不用再吃药了。万分感谢潘医师。
5,复旦大学附属中山医院,非常感谢夏医生！
5,复旦大学附属中山医院,夏医生服务态度超好，对病人负责。
5,复旦大学附属中山医院,态度热情，业务精湛，回答细致，答疑解惑，无私帮助，非常感谢。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,十分热情
5,复旦大学附属中山医院,离上次复查已经过去3年了，夏教授还记得我父亲，在此再次感谢夏教授的妙手回春
5,复旦大学附属中山医院,十分敬业、态度和气，诊断明确。
5,复旦大学附属中山医院,刘医生非常敬业，人也很好。
5,复旦大学附属中山医院,很敬业
5,复旦大学附属中山医院,三个月了，来潘医师这里来复诊，检查一切正常也不用再吃药了。万分感谢潘医师。
5,复旦大学附属中山医院,非常感谢夏医生！
5,复旦大学附属中山医院,夏医生服务态度超好，对病人负责。
5,复旦大学附属中山医院,态度热情，业务精湛，回答细致，答疑解惑，无私帮助，非常感谢。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,十分热情
5,复旦大学附属中山医院,离上次复查已经过去3年了，夏教授还记得我父亲，在此再次感谢夏教授的妙手回春
5,复旦大学附属中山医院,十分敬业、态度和气，诊断明确。
5,复旦大学附属中山医院,刘医生非常敬业，人也很好。
5,复旦大学附属中山医院,很敬业
5,复旦大学附属中山医院,三个月了，来潘医师这里来复诊，检查一切正常也不用再吃药了。万分感谢潘医师。
5,复旦大学附属中山医院,非常感谢夏医生！
5,复旦大学附属中山医院,夏医生服务态度超好，对病人负责。
5,复旦大学附属中山医院,态度热情，业务精湛，回答细致，答疑解惑，无私帮助，非常感谢。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,十分热情
5,复旦大学附属中山医院,离上次复查已经过去3年了，夏教授还记得我父亲，在此再次感谢夏教授的妙手回春
5,复旦大学附属中山医院,十分敬业、态度和气，诊断明确。
5,复旦大学附属中山医院,刘医生非常敬业，人也很好。
5,复旦大学附属中山医院,很敬业
5,复旦大学附属中山医院,三个月了，来潘医师这里来复诊，检查一切正常也不用再吃药了。万分感谢潘医师。
5,复旦大学附属中山医院,非常感谢夏医生！
5,复旦大学附属中山医院,夏医生服务态度超好，对病人负责。
5,复旦大学附属中山医院,态度热情，业务精湛，回答细致，答疑解惑，无私帮助，非常感谢。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,十分热情
5,复旦大学附属中山医院,离上次复查已经过去3年了，夏教授还记得我父亲，在此再次感谢夏教授的妙手回春
5,复旦大学附属中山医院,十分敬业、态度和气，诊断明确。
5,复旦大学附属中山医院,籁颢医生，医术精湛。
5,复旦大学附属中山医院,非常感谢刘医生的问诊，妈妈年纪大了，心脏不太好，为了防患于未然，特地请刘医生检查一下，检查过程中刘医生细心耐心，回答疑问也很温和，老人家非常满意和放心，特在这里留言，谢谢您，刘医生。
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,夏医生非常仔细的察看了其它医院的各种检查报告，很谨慎的提出再做一次心超。再确认病情
5,复旦大学附属中山医院,夏医生很有经验。也不厌其烦的回复病人的各种问题，分析了病情，已确诊。等待有床位后做二尖瓣修复手术。
5,复旦大学附属中山医院,潘医生手法高超，为人和善，不忘初心。
5,复旦大学附属中山医院,孙医生很有耐心，祥细讲解，消除了我的所有顾虑，谢谢
5,复旦大学附属中山医院,医生很好 讲我们应该看心内科 说得很详细 态度好
5,复旦大学附属中山医院,房缺手术后随访。手术很成功 。谢谢杨医生高超的医术 ！
5,复旦大学附属中山医院,医术高明
5,复旦大学附属中山医院,房缺手术后门诊。手术很成功。谢谢杨医生！
5,复旦大学附属中山医院,父亲术后三个月复诊，恢复良好，自我感觉行走、平躺和下蹲比术前有改善，感谢夏主任！
5,复旦大学附属中山医院,不错很好。
5,复旦大学附属中山医院,医生非常热情，马上增加用药，非常感谢。
5,复旦大学附属中山医院,"孙主任解答详细, 耐心, 对于病情的判断明确, 不拖泥带水，十分专业, 令人信任!谢谢孙主任!"
5,复旦大学附属中山医院,医生人很好，很专业
5,复旦大学附属中山医院,一年
5,复旦大学附属中山医院,刘医生对待病人十分耐心 有问必答 感谢
5,复旦大学附属中山医院,搭桥术后复诊，杨医生医术高，人好，问诊仔细，给病人及家属认真解答！
5,复旦大学附属中山医院,赵医生经验丰富，也很亲切，感恩赵医生。
5,复旦大学附属中山医院,房缺手术后门诊。手术很成功。谢谢杨医生！
5,复旦大学附属中山医院,父亲术后三个月复诊，恢复良好，自我感觉行走、平躺和下蹲比术前有改善，感谢夏主任！
5,复旦大学附属中山医院,不错很好。
5,复旦大学附属中山医院,医生非常热情，马上增加用药，非常感谢。
5,复旦大学附属中山医院,"孙主任解答详细, 耐心, 对于病情的判断明确, 不拖泥带水，十分专业, 令人信任!谢谢孙主任!"
5,复旦大学附属中山医院,医生人很好，很专业
5,复旦大学附属中山医院,一年
5,复旦大学附属中山医院,刘医生对待病人十分耐心 有问必答 感谢
5,复旦大学附属中山医院,搭桥术后复诊，杨医生医术高，人好，问诊仔细，给病人及家属认真解答！
5,复旦大学附属中山医院,赵医生经验丰富，也很亲切，感恩赵医生。
5,复旦大学附属中山医院,热情亲切，十分敬业
5,复旦大学附属中山医院,医术高超，态度热情亲切，
5,复旦大学附属中山医院,医生态度很好，热情亲切，经验丰富，认真细致，非常满意。
5,复旦大学附属中山医院,医生酌情开化验单，对病人的问题耐心仔细的回答。让病人有如春天班的温暖！谢谢医生
5,复旦大学附属中山医院,非常满意
3,复旦大学附属中山医院,草草打发了事
1,复旦大学附属中山医院,等了挺久时间，姚医生说的不是普通话，我又听不懂的地方会问他，但是姚医生不太愿意跟我说太多，就是让我做检查做检查
5,复旦大学附属中山医院,问诊仔细，判断正确，对症治疗，精选方案。
5,复旦大学附属中山医院,殳医生热情亲切，十分敬业，看过之后心里立刻轻松了，感恩殳医生
1,复旦大学附属中山医院,整体感觉不是很好，医生没啥耐心
3,复旦大学附属中山医院,过来复查甲状腺的，人很多，预约了也要排队很久
5,复旦大学附属中山医院,服务好，专业强，讲解耐心仔细
5,复旦大学附属中山医院,甲状腺结节：去年在瑞金看了几次，不管是专家还是普通医生，态度都很随意，等一个小时，半分钟打发。今年找陆医生看了两次，陆医生有大家风范，不急不躁，沟通冷静清晰。态度非常和蔼可亲，赞一个！
5,复旦大学附属中山医院,先开单检查
5,复旦大学附属中山医院,态度和蔼可亲
5,复旦大学附属中山医院,服务周到，态度和蔼可亲
5,复旦大学附属中山医院,对高血脂的症状表现向患者进行了耐心的讲解，使患者对病情有了更深的认识，以便及时观察和就诊。
3,复旦大学附属中山医院,我要检查的项目医生忘记开白细胞了，如果重新拍队候诊很麻烦的，很失望，希望医生工作要严谨！
5,复旦大学附属中山医院,好
5,复旦大学附属中山医院,效率高
5,复旦大学附属中山医院,预约好去医院可以减少等候时间，很方便
